ID,TEXTO,CATEGORIA
371378,"Olá, pessoal! Aqui quem fala é o professor Bruno. Então, fica Ke Vezes concentração de água é igual a concentração de H+ vezes a concentração de OH-. Aí sim, você tem a constante de equilíbrio da água, que a gente chama de Kw. Bom, está na hora de definir, portanto, o que são soluções ácidas, básicas e neutras. -5 é o expoente desta potência, portanto, o pH é o expoente com sinal trocado, vale 5. Já fica esperto aí com esse macete que muitas vezes ele resolve e agiliza bastante a sua vida Principalmente, se você tiver ainda alguma dificuldade com essa função logarítmica. Essa faixa entre 0 e 14 é uma faixa usual. ",Quimica
371377,"Olá pessoal, aqui quem fala é o professor Bruno e agora faremos algumas questões sobre esse módulo 2. Na nossa primeira questão ele fala: ""A investigação química é uma atividade humana que tem grande influência na sociedade, com relação a essa atividade e suas características, julgue os itens a seguir: 1) Os modelos científicos desenvolvidos pelo métodos científico usado em química possuem limitações e não explicam todos os fenômenos"". Isso é fato, né. Você tem um caminhar lento e progressivo da ciência e da tecnologia e todos os modelos. A água que nós bebemos é um produto químico. Esse item 2 é incorreto. 3) ""Primeiro faz-se uma observação qualitativa para assim fazer uma quantitativa"". Essa é uma sequência lógica, ela é muito provável. Essa relação qualitativa que você pode retirar é que quando você aumenta a temperatura, o volume inevitavelmente aumenta junto. Se você observar o seu gráfico, você pode perceber alguns triângulos retos Se você fizer a tangente desse triângulo, você obterá justamente a relação do volume pela temperatura, que é exatamente o k. O k é o coeficiente angular da reta que é dado pela tangente deste gráfico. ",Quimica
371376,"Olá pessoal, aqui quem fala é o professor Bruno, sou professor de química do objetivo, hoje falaremos um pouquinho sobre cinética química, mais especificamente sobre o mecanismo das reações químicas, tá certo? Bom, por que é importante olhar aí os processos, os passos, as etapas desta reação? Porque se você for buscar a equação de velocidade você deve apenas buscar a etapa mais lenta da reação, é ela que determina todo o andamento da reação. Para você entender vamos fazer uma análogia que é muito simples. Essa é a ideia mais que central da aula e aqui é muito fácil de errar porque você fica tentado ao usar a equação global, né, você olha e fala, ""bom, a equação global deve ser mais importante"", porque ela é a global, não é? Mas isso não é verdade. Eu vou deixar um tempinho agora para você pensar nas questões, daqui a pouco eu volto para a gente fazer isso tudo junto, vai lá. Vamos lá na nossa primeira questão que fala o seguinte. Agora comparando os experimentos 2 e 3 perceba que houve a manutenção da concentração do H2, 2x10-³ e a concentração do NO dobrou de 10-³ para 2x10-³. Perceba que a velocidade quadruplicou. ",Quimica
371375,"Olá, pessoal! Aqui quem fala é o professor Bruno. O principal deles, claro: o carbono O que vai aparecer junto com o carbono, em grandíssima quantidade é, sem dúvida, o hidrogênio. O nitrogênio vai fazer 3 ligações. Boa parte disso, se deve exatamente a essa característica do carbono em formar cadeias. 1 carbono primário não se ligar a nenhum ou a 1 átomo de carbono. ",Quimica
371374,"Olá, pessoal! Aqui quem fala é o professor Bruno. Se você tiver cal em casa, um pouquinho de cal, aquele pó branco que você consegue arranjar em lojas de material de construção Lojas, casas de construção. Você tem aqueles depósitos. Veja só porque eu desenho está muito bom. E desse jeito que você tem a manutenção da quantidade de carbonos dos 2 lados da flecha. Cada mol de água tem 2 átomos de oxigênio por molécula. ",Quimica
371373,"Olá, pessoal! Aqui quem fala é o professor Bruno. Se você tiver uma cadeia carbono, carbono, oxigênio, carbono, carbono, esse oxigênio já fica entre os átomos de carbono. Perceba que é uma estrutura fechada com 6 carbonos, e esses 6 carbonos têm duplas alternadas, ou seja, dupla sim, dupla não, dupla sim, dupla não Isso daí a gente chama de benzeno. Veja aí que é dado ainda mais alguns compostos aromáticos. Você vai encontrar 14 hidrogênios. ",Quimica
371372,"Olá, pessoal! Aqui quem fala é o professor Bruno. Então, você tinha no início 2 mols de Ab, houve o consumo De 1 mol dessa substância. No caso, essa conta vai dar 0,25. Perceba que houve uma formação de gás castanho. Você tem 0,03 do lado esquerdo, 0,04 do lado direito. ",Quimica
371371,"Olá, pessoal! Aqui quem fala é o professor Bruno. Então, ""an"" para simples, ""en"" para dupla, ""in"" para tripla e ""dien"" para 2 duplas E a parte final, o sufixo, te dá a ideia da função orgânica. O número de hidrogênio é sempre o dobro do número de carbonos. O carbono mais à sua direita é o carbono 1, seguido do 2, do 3 e do 4 Então, perceba que a tripla está entre o carbono 1 e 2. Carbono 1 e 2, você fala que a tripla está no 1. Se a tripla estivesse entre o 2 e o 3, você diria que a tripla está no carbono 2. Sempre usando a lógica dos menores números Você ainda tem mais uma subclasse de hidrocarbonetos, que são os alcadienos. Fórmula molecular é justamente aquela que indica quantos átomos de cada elemento você tem por molécula Está certo? ",Quimica
371370,"Olá, pessoal! Aqui quem fala é o professor Bruno. Agora, olha só que interessante Logo depois dessa adição, perceba que houve um consumo de parte desse excesso de SO3, que foi colocado lá dentro. Primeiro, pense em uma dessas curvas. Vamos pegar a curva amarela A curva amarela tem pressão constante em 300 atmosferas. Significa que o resultado dessa conta te dá um valor menor. Eu te pergunto: existe íon H+ nesse equilíbrio explícito? ",Quimica
371369,"Olá, pessoal! Aqui quem fala é o professor Bruno. Portanto, a maior parte das suas moléculas não se ioniza; já o ácido clorídrico, acontece exatamente o contrário, serão poucas as moléculas de ácido clorídrico que de fato permanecerão não ionizadas, que permanecerão com o hidrogênio junto ao cloro Você também pode expressar esse ácido acético de uma forma um pouco mais genérica, usando a sigla HAC, onde o H representa o hidrogênio ionizável, aquele que pode sair na forma de H+ e esse AC vai representar o resto da estrutura do ácido acético, que depois que perde o H+, vira acetato. Você tem várias opções, mas sem dúvida alguma, aqueles que se destacam são os ácidos e as bases. Perceba, que a água não está na expressão porque ela está embutida no valor do kb, nesse caso. São poucas as moléculas que, de fato, se ionizam, formando H+ e acetato. ",Quimica
371210,"Olá! Eu sou a professora Andréia. Aí nós usamos em interrogativa direta, ""Por que você não veio? Geralmente vai aparecer no início das orações interrogativas Mas também temos novamente o porquê separado(por que) preposição por e pronome interrogativo sendo usado na interrogativa indireta. Também sabemos por que ele telefonou. Vejam que é uma pergunta indireta. Não há o ponto de interrogação no final, mas fica clara a sentença que é uma pergunta implícita. Pode ser substituído esse por que por por que razão. O porquê separado novamente. Olhem aí o por mais pronome relativo que substitui um termo da oração anterior. Este é o caminho por que passávamos. Esse por que passávamos pode ser substituído ""pelo qual passávamos"". Temos novamente o porquê separado, preposição por e a conjunção integrante que inicia uma oração subordinadas Anseio por que ele tenha êxito. Você pode trocarn no caso, esse por que por por isto se for possível. É porque esse por que separado com conjunção integrante. Temos o porquê separado com acento no que, que é uma preposição por e pronome interrogativo, que nesse caso é usado em final de interrogativas. Vai ser marcado com ponto de interrogação. Pode ser substituído por que razão. Você não veio por quê? Você não veio por que razão. Então, ele é separado com acento no que. Temos o porquê junto sem assento(porque), ele é usado como conjunção coordenativa explicativa, subornativo causal final vejam. Ele é o é usando em 4 circunstâncias diferentes e não somente com a resposta. Introduz uma explicação, ""Parece feliz porque canta""; introduz uma causa, ""Canta porque está feliz"" Introdução a finalidade, ""Cantou porque pareces feliz""; quando ele é um explicativa, ele pode ser substituído pelo pois, quando for causal, pode ser trocado por ""visto que"", quando for final por ""para aquele"". Essas estratégias aqui vão facilitar. Temos também o porquê junto com acento que ocupa o lugar de um substantivo. Então, ""Ele não entendo o porquê da sua recusa"", não entendo o motivo de sua recusa. Esse porquê pode ser trocado pela palavra ""motivo"" que é um substantivo também. Então, tem que se lembrar disso. Perceberam? Não é tão simples como imaginávamos. Mas se vocês pensarem nessas relações todas, vai ficar bem simples na hora de Vocês estudarem. Agora vocês vão fazer os exercícios 2.15 até 2.20. Já já nós voltamos Fizeram? Vamos conferir? Então, vamos lá. 2.15- Compare as palavras realçadas nos 2 trechos seguintes: a) Se é assim, por que o senhor não distribui títulos de propriedade com todos os parceiros? B) Primeiramente porque não quero entrar em choque com o Incra, a quem compete fazer a reforma agrária, segundamente porque acabo de vender todo decampada a uma grande companhia. O que justifica Em A grafado por que separado sem acento e em B porque junto, sem assento? Então, em perguntas, vocês têm o porquê separado e em respostas, o porquê junto. Essa dedução mais comum que você costuma fazer na verdade. 2.16- A minha frase seguinte: A senhora disse que não distribui os títulos de propriedade porque as terras são suas. B) O senhor nos explicou por que não distribuir os títulos de propriedade. A explicação que você falou na questão anterior, continua valendo nessa questão? Justifiquem o porque junto e o por que separado. Então, nós temos aí em A) Uma causa. Em B) é 1 interrogativa indireta. Não é tão simples como a gente D. Na 2.17- Examine bem as frases seguintes: Na primeira, preste atenção na posição da expressão em realce; na segunda, observe que a palavra em realce é antecedida pelo artigo O. A) Se é assim, o senhor não distribui os títulos de propriedade com todos os posseiros por quê? B) Querem descobrir o porquê de não distribuir os títulos de propriedade. Arrisco a explicação para o fato de por quê separado com acento e porquê junto com acento? Bom, então se você levar em consideração as pistas apresentados nesse enunciado, possivelmente tenha concluído que tinha por quê separado, acentuado por ocupar posição no fim da frase interrogativa. Entender, porquê, junto com acento é acentuado por ser substantivo. Toda palavra antecedida do artigo e substantivo Então, vamos lá para 2.18, Complete as frases com por que separado sem acento, porque juntos sem acento, por quê separado com acento, porquê junto com acento. Consulte o quadro quando tiver as dúvidas. A) Por que ele insiste na mentira? Porque separado e sem acento; B) Consultei o quadro porque tive dúvidas. Porque junto e sem acento. C) Por que você não resolve as informações? Por que é separado e sem acento. D) Queremos saber Por que eles se zangaram? Nesse caso aqui do D é por que separado e sem acento E) Entendemos o porquê da sua alegria. Esse porquê é junto e com acento F) Entendemos o motivo por que ele quis partir. Essa letra F o por que é separado e sem acento. G) Ele quis partir porque sentia saudades de casa. porque junto e sem acento. H) Ele estava irritado Porque. Então na H por quê separado com acento I) Perguntei por que ele estava irritado. Por que separado e sem acento J) Tente descobrir por que a maioria está descontente. Nós temos o por que separado e sem acento. K)Tentem descobrir o porquê. Esse porquê é junto com acento. Ali o artigo. L) Ele estava ansioso porque iniciasse os jogos. M) As ações por que nos apaixonamos nem sempre são conscientes. Esse por que novamente separado, sem acento N) Ele contou que faltou à aula porque estava doente. Porque junto e sem acento. O)Certamente eles foram aprovados porque aparentavam alegria. Porque junto e sem acento. Interessante vocês fazerem esse exercício, gente. Colocar as a justificativass ao lado, que é ajudar vocês a reforçar essas regras. É bom. Fica a dica. 2.19- Compare as 3 frases seguintes Viram aquele bebê? Pelo respeito que tenho a Vossa Reverendíssima e pelo amor que tenho à lei e à justiça, vou mandar apurar."" Se ele tem um quê de mistério, depois de ter examinado os casos em que se usa ""por quê"", separado e com acento você poderia formular uma hipótese para explicar porque em A e C se grafou o ""quê"" com acento, e em B o ""que"" é sem acento? C) Descobrimos que ele tem parentes. Esse que é sem acento. Uma imagem que 3 pessoas, observem as cenas não mostrada na foto, um veterinário, um policial e você. Digite 3 textos curtos de 1 a 3 parágrafos, comentando a situação observada nestas 1 cachorrinho, os moradores de ruas. ",LinguaPortuguesa
371208,"Olá, aluno! Eu sou a professora Andréa. Tudo bem? Sebastião Dias: ""Quando tudo começou / O Criador pensou bem / Só ele pode dizer / De onde a poesia vem / E que quando fez o mundo / Fez poesia também"". João Paraibano: ""Nossa poesia vem / Como flor na ventania / Pra mim poesia e Deus / Nasceram no mesmo dia / Enquanto Deus existir / Existirá a poesia"". Vamos falar um pouquinho sobre esse texto. Aqui embaixo, vocês vão ter um pequeno textinho explicando sobre um repente, certo? E tem alguns personagens bem interessantes. Vocês vão ver o João Grilo e o Chicó, são dois rapazes pobres, funcionários do padeiro, são bem malandros, bem engraçados. Agora o ""mau"" com ""U"" é oposto de bom. ",LinguaPortuguesa
371206,"Olá, aluno! Tudo bem? Eu sou a professora Andréa. Nós vamos estudar o item 3 ""Como tudo começou, exploração e descoberta"" Nós vamos ler o texto 1: A Torre de Babel. Os homens que, de repente, não se entendiam mais se separaram, e cada povo foi viver na sua própria terra e falar sua própria língua. Em seus estudos, eles partem da hipótese de que pode ter havido uma língua mãe que foi sendo modificada, dando origem a outras que, por sua vez, também se alteraram transformando-se em outros idiomas. O espaço: nós temos ali Babilônia. Deve ser uma confusão, não é mesmo? ",LinguaPortuguesa
371205,"Olá, aluno! Tudo bem? Eu sou a Professora Andréa. Nós vamos fazer agora o Módulo 3: A origem da língua, uma maneira de explicar um fato. Nós escrevemos na horizontal, da esquerda para a direita, de cima para baixo. Vocês vão responder as questões e, em seguida, nós voltamos para debatê-las. Estão ali bem à vontade, perto do animal. 3: ""Para narrar, contar uma história, é preciso introduzir alguns elementos no texto. Na narrativa, sempre tem um narrador, ou seja, alguém que conta a história. Também costuma ter personagens como pessoas, deuses, animais outros seres que vivem os acontecimentos narrados na história. Nessa narrativa, o narrador faz parte da história, ou seja, é uma personagem?"". Não, nesta narrativa não. Ele é observador. ",LinguaPortuguesa
371204,"Olá, aluno! Tudo bem? Eu sou professora Andréa. Nós vamos estudar: ""Outra maneira de explicar um fato"". Vocês vão ler agora um texto que fala sobre a história de Roma e vão responder algumas questões sobre esse texto. A religião, em ambos os textos, é politeísta. Para justificar o que se afirma: ""conviviam na Península Itálica vários povos em pequenas populações rurais"", o texto menciona as pesquisas arqueológicas. Tem que ter dados que confirmem o que é informado dentro desse texto. a) ""Segundo o mito de Rômulo e Remo, os romanos"" (aqui substantivo) ""eram vizinhos do povo sabino"" (adjetivo). b) ""De acordo com a versão histórica, os sabinos"" (substantivo), ""assim como outros povos, habitavam a Península Itálica antes da formação de Roma"". c) ""De acordo com o mito, os romanos"" (substantivo) ""raptaram as mulheres sabinas"" (adjetivo). 5.4: ""A redação dos trechos abaixo foi modificada. Flexione o verbo, indicando, entre parênteses, no pretérito mais-que-perfeito (expressa ação anterior à outra que também ocorreu no passado)"". a) ""A aliança entre patrícios e plebeus, que faziam parte do exército, permitiu que Roma se expandisse e conquistasse terras da Península Itálica"". Roma se expandiu e conquistou terras da Península Ibérica depois que ocorrera a aliança entre patrícios e plebeus. ",LinguaPortuguesa
371203,"Olá aluno! Tudo bem? Sou professora Andréa nós vamos fazer hoje aula 2 - diálogo entre textos. Suponha que você esteja passando por uma rua e lê essa frase na fachada de uma casa. Acredito que não. Estão faltando algumas informações, não estão? Então vamos prosseguir. Agora melhorou! Já nos diz que essa casa fica em Portugal, já é informação a mais, então já podemos deduzir algumas coisinhas a mais. ""Numa casa portuguesa fica bem pão e vinho sobre a mesa. E se à porta humildemente bate alguém, senta-se à mesa com a gente. Fica bem essa franqueza, fica bem, que o povo nunca desmente. A alegria da pobreza está nessa grande riqueza de dar, e ficar contente. Quatro paredes caiadas, um cheirinho de alecrim um cacho de uvas doiradas, duas rosas num jardim, um São José de azulejo mais o sol da primavera, uma promessa de beijos, dois braços à minha espera. É uma casa portuguesa, com certeza! E, com certeza, uma casa portuguesa! No conforto pobrezinho do meu lar, há fartura de carinho e a cortina da janela é o luar, mas o sol que bate nela basta pouco, poucochinho pra alegrar uma existência singela. É só amor, pão e vinho e um caldo verde, verdinho à fumegar na tigela"" Cinco: ""Que trecho da música deve ter servido de referência para o autor da frase que aparece lá na fachada da casa? Vocês conseguem perceber? É uma casa portuguesa. Com certeza! Dentre os aditivos abaixo escolha aqueles que segundo letra da canção, caberiam a uma casa portuguesa. Analisando a letra da canção, tá bom? Não é uma dedução. ""Acolhedora?"" Sim, com certeza é acolhedora. ""Assustadora?"" Não. ""É generosa?"" Sim. Sofisticada, luxuosa, miserável não, não se encaixam. Agora, modesta sim. Suntuosa e fria, também não. Sete ""Com base na caracterização da casa portuguesa apresentada pela letra da canção, procure imaginar o que o autor da mensagem deixada na fachada da casa desejou transmitir com desejou transmitir com ""é uma casa portuguesa sem certeza"" do que não se tem certeza com relação àquela casa?"" Provavelmente não se tem certeza que seja uma casa, por exemplo, que tenha uma arquitetura portuguesa ou que as pessoas que moram ali sejam Portugal, provavelmente algo assim. Oito: ""Seria possível chegar essa interpretação da mensagem, desta questão que acabamos de comentar, sem saber em que local se encontra casa e sem conhecer a famosa canção casa portuguesa?"" Vocês notaram lá as duas primeiras questões, deu pra perceber alguma coisa? Ficou bem mais difícil, não ficou? Então acredito que não Observe, na foto, os sinais mais menos ao lado da mensagem. O que você imagina que queiram dizer esses sinais? Teriam sido colocados pelo autor da frase? Bom vocês viram que fica logo Abaixo do texto verbal e está na mesma cor. Provavelmente tem alguma relação sim. O que ele quis dizer, certo? Vamos dar uma olhadinha no significado de mais menos?! Em 2005, símbolos ""mais menos"" apareceram nas paredes das ruas da cidade do Porto sem que a população soubesse o que significavam. Durante 2 meses incitaram a imaginação das pessoas e não faltaram hipóteses. ""Deve ser um símbolo nazista"", ""Deve ser uma nova marca"" ""Não, é o símbolo de uma seita religiosa""... as pessoas fizeram muitas suposições. No meio de tantas conjecturas, descobriu-se que o autor de ""mais menos"" era um aluno de design e comunicação da Faculdade de Belas Artes da cidade do Porto, que desenvolvia seu trabalho de conclusão de curso. Ele pretendia criar uma marca anti-marcas e com ela, mostrar que na sociedade uns têm mais, outros têm menos e ""mais menos"" é igual a zero. Então, dá pra vocês entenderem pouquinho mais baseando-se né na explicação sobre esse símbolo ""mais menos"" O texto contexto gente, de maneira geral, um texto ele costuma se relacionar a outro. É como aconteceu com a inscrição da fachada da casa e a canção ""Uma Casa Portuguesa"" vocês viram que a fachada ali retomava de alguma forma A canção, pelo menos uma estrofezinha da canção era retomada ali. É claro que alterada, mas nos fazia lembrar A canção de Marisa Monte se relaciona com as mensagens do Profeta Gentileza, lembram-se dela? Então, o cartoon que você interpretou na unidade 2 se relaciona com o mito da Arca de Noé. Sem ter conhecimento sobre as relações estabelecidas entre textos, a maneira como os interpretamos pode ser equivocada, incompleta ou superficial. Saber onde e quando o texto foi criado também nos fornece espaço nos fornece pistas valiosas para interpretação. Você mesmo deve ter constatado com a informação de que a frase foi escrita na fachada de uma casa em uma cidade portuguesa ajudou interpretá-la. A interpretação não seria a mesma se a mensagem fosse escrita em uma casa de uma cidade brasileira, inglesa, italiana. O sentido já não seria o mesmo Faça a tarefa 60, diálogo entre textos, agora sua criação. Diálogo entre textos: ""Você irá criar uma mensagem com base em algum poema, canção, propaganda ou outro texto qualquer que suponha que os colegas de classe conheçam. ",LinguaPortuguesa
371196,"Olá! Sou professora, Andréa vamos estudar hoje: Português na Europa na África. Diferenças na pronúncia detectada. Que interferências vocês podem ter encontrado? Ficou desse jeito. Vamos ver aqui Vocês devem ter visto que essa música é uma morna, um gênero musical do povo caboverdiano e a Cesária Évora, é a intérprete da música, é uma cantora caboverdiana. Difícil? Aqui o texto 4. O país precisa de ti. Surpreendendo e fazendo. E a questão 6. O texto 6: Como denominamos aqui, o que os portugueses, moçambicanos, e outros falantes do português da África chamam de peúga, aqui seria meia. ",LinguaPortuguesa
371195,"Olá, alunos! Tudo bem? Sou professora, Andréa e vamos estudar agora, o Português na Europa. 1.3) O texto dá entender que, uma das condições pra usar um tratamento mais íntima estava presente, mas outra desaconselhava a intimidade. Também, usamos ""senhor"" e ""senhora"", pra nos referimos a um interlocutor mais velho, hierarquicamente superior, quando não temos intimidade com a pessoa, ou a pessoa não expressar permissão pra ser tratado por você. E no caso de Portugal, uso do ""senhor"" e ""senhora"" equivale ao mesmo tratamento usado em português do Brasil. Então, vamos ver a questão 2.1 O poema apresenta versos rimados, em caso afirmativo, como as rimas estão distribuídas? Identifique-os e verifique se estão separados por vírgulas do resto da frase. ",LinguaPortuguesa
371194,"Olá alunos, tudo bem? Sou a professora Andréa! Vamos estudar agora, Português na África. Costuma ser usada quando se fala de animais. O que isso pode revelar sobre o tipo de vida da família? 6) O que o urgia era pôr cobro à aquela O que urgia era pôr cobro àquela vergonha familiar? O início de uma mudança, nós percebemos o início da mudança, quando ele se surpreende com a resposta do menino ao afirmar que lhe doía a vida. Quem é a pessoa entrevistada? Por quê foi escolhida para ser entrevistada? ",LinguaPortuguesa
371193,"Olá! Eu sou professora Andréa! Nós vamos fazer agora o Português no Brasil, parte 5 com vocês. Vamos ler um texto do Luís Fernando Veríssimo,""O analista de Bagé"" que vou responder às questões até 1.13. O 1.2, como autor reproduz a linguagem oral da personagem um dialeto, variedade regional, as regras da norma padrão da língua são desrespeitadas. Está recomendando que o paciente se preocupe com aspectos mais concretos palpáveis O analista de Bagé; 1.7 O analista de Bagé aplicamos joelhasso para que os pacientes sintam a dor física, forte que supere a dor psicológica 1.8 Quais as diferenças entre analista ortodoxo e o analista de Bagé? O analista de Bagé é nada reservado como analista ortodoxo. também é que é 1 adição agora no portanto aqui nós vamos ter 1 conclusão certo que a letra e Te pois nós temos 1 ou outro né ou pratica vocês tem alternância itemse e então no todavia nós vamos ter que entender que é contradição certo 1 ponto 12 nós vamos ver agora examine atentamente as orações que kompa espírito seguintes observe que observe que cada oração do período em dia com o fato é sempre 1 dos fatos anterior ao outro né então exemplo inventou muito porque várias árvores tombaram 1os. fato é estavamos estavam distraídos no item é o que O fato é não notaram a nossa presença e no item é que o 1os. ",LinguaPortuguesa
371192,"Olá! Eu sou a professor Andréa, nós vamos fazer aula ""o português do Brasil"", parte I. Nessa primeira etapa, vocês vão fazer ""Suas Experiências"". Essa atividade consiste em que vocês respondam às questões que estão sendo feitas em três situações de fala. E ele revive cenas do passado, com as brincadeiras, as cantigas, as tradições populares, as atividades proibidas, as crianças, os nomes de ruas, os pregões, os vendedores, as primeiras experiências amorosas e a fala do povo, lembrem da fala do povo. Depois Compare o significado que imaginou com aquele apresentado pelo dicionário. Então é um instrumento pelo portador. Vamos ver aqui alguns tipos de oração, que vocês já estudaram anteriormente, é somente uma recuperação para prosseguirmos depois com algumas orações que nós vamos aprender ""Eu tinha raiva de ser menino, porque não podia ir ver o fogo."" A oração destacada estabelece com a anterior uma relação de causa. ",LinguaPortuguesa
371191,"Olá! Alunos! Eu sou a professora Andréa, vamos ver agora a aula Cidadania Digital. Vocês é claro vão falar de um assunto certo que é a internet. Na sequência, da etapa 2, vocês vão se reunir com um pequeno grupo e vamos conferir o número de respostas das 10 questões que vocês acabaram de responder. Tudo bem? Então vocês vão fazer essa 1os. ",LinguaPortuguesa
371189,"Olá! Eu sou a professora Andréia, vamos ver agora o português no Brasil parte 2. Começamos aqui com o que foi o Modernismo no Brasil. Agora, situação 2, um garoto da idade de vocês, que se aproxima no pátio da escola no intervalo das aulas, de colegas que conversam animadamente, eles diz o seguinte: ""Contar-lhe-eis em em detalhes como foi a comovente cerimônia de formatura dos alunos do Ensino Médio, cuja organização coube ao corpo docente da escola"", nesse caso, também provocaria o estranhamento, provavelmente os alunos considerariam uma brincadeira, caso ele continue falando dessa maneira nessa e em outras situações, será visto como uma pessoa fora de contexto, que não é espontânea, pernóstica, que de acordo com a situação social, esse tipo de linguagem demasiadamente formal é É quase seguindo o padrão, da norma culta na escrita, não é adequado para conversas informais, certo? Então, os profissionais têm jargões e formas próprias de utilizar alguns vocábulos. C, a partir da análise das frases anteriores, vocês podem descobrir alguns aspectos da língua que não sofrem variação, tendo descoberto escolha uma palavra que completa corretamente a lacuna de cada frase. A gente diz que é de ouvido. ",LinguaPortuguesa
371188,"Olá, tudo bem? Eu sou a professora Andréa, nós vamos ver agora o português no Brasil, parte 3. Vocês devem ter notado que Que vocês tinham um cartoon aí, e vocês vão examinar o cartoon, responder as questões 1.1 até 2.14, em seguida nós vamos voltar e vamos corrigi-las. Então, determinadas variedades linguísticas são chamadas dialetos, são exclusivas de alguns grupos de profissionais. Então ficou: devidamente registrado no registro de imóveis da comarca É a construção da norma culta; botando de lado, é um elemento da fala popular; deverasmente, emborasmente, nós temos aí palavras inventadas; sou contra a violência pelo amor que tenho à lei, nós temos aí, um clichês Data vênia vou mandar apurar terras devolutas, é um jargão. Item 2.2: Odorico modificou 2 palavras: ingratidão e contristador, que significa ""o que entristece, mortifica"". Como ele modificou essas palavras e por que ele as teria modificado? Qual é essa palavra? É esquerda. Então ele é um caráter... ele é um político demagógico Ainda é nossa sofisticação, certo? ",LinguaPortuguesa
371187,"Olá! Alunos! Eu sou a professora Andréia. Analisando os infográficos e as informações que eles possuem e vão pensar de uma forma até e argumentativa, coerente sobre todas as questões que foram colocadas abaixo dos infográficos número 1 e número 2, refletir então sobre a questão da cidadania digital, sobre as emoções que essas Ah os direitos, os deveres, vejam, é necessário não somente conhecer nossos direitos e deveres online, como também refleti sobre essas emoções digitais. Mas, isso não quer dizer que nós temos total liberdade para fazer aquilo que quisermos. No infográfico 2, vocês notam que assim como a vida real, a vida digital também possui áreas do comércio, comunicação, alfabetização digital. Muito obrigada! Até mais! ",LinguaPortuguesa
371186,"Olá, alunos! Tudo bem? Sou a professora, Andrea! Então, quando vocês olham um período composto, que é aquele contém dois ou mais verbos, vocês vão notar que uma oração e outra desse período elas não vão manter relação, não vai depender aliás, uma da outra, certo? Todas podendo ser substituídas pelo ""e"". Geralmente o ""e"" não é separado, a conjunção ""e"" não vem separada por vírgula; em dois casos nós podemos separar: quando as orações unidas pelo ""e"" tiverem sujeitos distintos, diferentes, como exemplo: ""ele a desafiou, e ela o enfrentou"", sujeito ali na 1ª é ele, e da 2ª é ela, sujeitos diferentes tem vírgula quando tem o ""e"". E quando a conjunção em várias vezes repetidas, conjunção ""e"" vem várias vezes repetida dentro do polissíndeto, lembra dessa figura de linguagem? Cuidado quando for a conjunção ""porque"" porque ela vai anunciar um fato que ocorreu após o fato indicada na oração anterior; pra vocês não confundirem com outra oração que nós vamos aprender depois, então as conjunções são: pois, que, visto que, porque e porquanto, substituídas por ""pois"", que é a mais conhecida, são separadas por vírgula: ""deve estar doente, pois foi ao médico"", certo? ",LinguaPortuguesa
371185,"Olá! Alunos! Eu sou a professora Andréa, vamos ver agora Componentes da Cidadania Digital, parte 2. Vocês vão analisar agora mais dois infográficos, número 3 e número 4 e respondam as questões pertinentes a esses infográficos. Vamos conferir. No infográfico número 3, são discutidos os motivos pelos quais a cidadania digital é fundamental, porque previnem cybers bulling e protege as pessoas de uma exposição exagerada e conscientes das pessoas, sobre os riscos do mundo digital. Vocês vão justamente pensar sobre ele com a turma de vocês. Sobre o uso da internet. Vamos montar. Podem fazer, criar um infográfico que auxilia a organização das ideias de vocês. Assim como montar uma boa reportagem e lembrando que a reportagem tem uma estrutura mais complexa, um pouquinho mais desenvolvida do que é uma matéria de jornal, uma matéria, uma notícia de jornal, por exemplo, você não tem que colocar mais detalhes não. Precisam colocar apenas um infográfico. Até mais! Obrigada! ",LinguaPortuguesa
371184,"Olá alunos, eu sou a professora Andréa, nós vamos estudar hoje a aula sons e significados parte I. Na atividade Suas experiências vocês devem ter notado que vocês trabalharam com sons das palavras, as rimas, terminações das palavras que produzem uma sonoridade, e que algumas letras se repetem dentro de algumas estruturas. Falava que vazios são maiores e até infinitos. Você vai encher os vazios com as suas peraltagens e algumas pessoas vão te amar por seus despropósitos. Seria brincar com as palavras, dispor delas para criar aquilo que ordena nossa imaginação. 1.4: A poesia ficção é fruto da imaginação do poeta. A poesia é arte, ela não tem uma utilidade prática, desperta emoções, sensações e, ao mesmo tempo, não é uma produção tão simples. ",LinguaPortuguesa
371183,"Olá aluno! Tudo bem? Sou a professora Andréa. Nós vamos fazer item 2: "" Lembranças"". ""Examine o quadro apresentado a seguir, de Vincent Van Gogh, famoso artista holandês pós-impressionista."" Item 1.1 ""O que você sente, o que lhe vem à mente ao contemplar as estrelas?"" Eu, por exemplo, sinto alegria, eu gosto muito das estrelas. E em 2012, certo? Nós temos o que? Participação do pai na década de 30; os pais ficavam lá de fora aguardando na sala de espera. Ele tem assim, personagens, tempo, espaço bem delimitados. No item d) Vocês tem: ali, agora e muito. ",LinguaPortuguesa
371182,"Olá! Alunos! Tudo bem? Eu sou a professora Andréa e vamos estudar hoje a Voz do Cidadão parte II. No entanto, nós temos as orações dependentes chamadas subordinadas. Notem que elas sempre vão complementar a oração que é chamada de principal. a conjunção COMO tem o sentido de porque. Concessiva indica uma condição. A conjunção embora é uma das das mais conhecidas. ",LinguaPortuguesa
